LAB SAMPLE ID,SITE,Core Depth,Ave Core depth (cm),HG SPIKE,TIME POINT,COLLECTION_DATE,SAMPLE TYPE,SAMPLING COMMENT,SAMPLING METHOD,FILTER,SAMPLE PRESERVATION,PARAMETER,ANALYSIS DATE,SOURCE FILE,VALUE,DL,DL Flag,UNITS,Dilution,Replicate,ID Recovery
CM15-1522,SERC Spartina,4-8 cm,6,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,15.1,0.13,,ng/gdw,,,99%
CM15-1522,SERC Spartina,4-8 cm,6,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,15.1,0.13,,ng/gdw,,analytical replicate,100%
CM15-1522,SERC Spartina,4-8 cm,6,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,75.9,2.44,,ng/gdw,,,99%
CM15-1522,SERC Spartina,4-8 cm,6,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,75.2,2.44,,ng/gdw,,analytical replicate,100%
CM15-1523,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.006,0,,ng/gdw,,,36.7%
CM15-1523,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.41,0.01,,ng/gdw,,,36.7%
CM15-1523,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,,97%
CM15-1523,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,14.6,0.12,,ng/gdw,,,97%
CM15-1523,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,74.1,2.19,,ng/gdw,,,97%
CM15-1524,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.005,0,,ng/gdw,,,44.6%
CM15-1524,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.71,0.01,,ng/gdw,,,44.6%
CM15-1524,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,96%
CM15-1524,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,19.2,0.13,,ng/gdw,,,96%
CM15-1524,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,82.4,2.46,,ng/gdw,,,96%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me199Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0,0.001,<,ng/gdw,,,40.0%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.017,0.001,,ng/gdw,,,26.2%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.018,0,,ng/gdw,,,40.0%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.67,0.01,,ng/gdw,,,26.2%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.606,0.001,,ng/gdw,,,40.0%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,97%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,17.6,0.13,,ng/gdw,,,97%
CM15-1525,SERC Spartina,8-12 cm,10,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,80.4,2.49,,ng/gdw,,,97%
CM15-1526,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.004,0,,ng/gdw,,,67.9%
CM15-1526,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.22,0,,ng/gdw,,,67.9%
CM15-1526,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,93%
CM15-1526,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,15.7,0.14,,ng/gdw,,,93%
CM15-1526,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,125,2.55,,ng/gdw,,,93%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.003,0.001,,ng/gdw,,,25.0%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.002,0,,ng/gdw,,distil dup,73.5%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.48,0.01,,ng/gdw,,,25.0%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.47,0,,ng/gdw,,dist dup,73.5%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,94%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,14.5,0.13,,ng/gdw,,,94%
CM15-1527,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,95,2.39,,ng/gdw,,,94%
CM15-1528,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.003,0,,ng/gdw,,,83.6%
CM15-1528,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.42,0,,ng/gdw,,,83.6%
CM15-1528,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,97%
CM15-1528,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,17.1,0.12,,ng/gdw,,,97%
CM15-1528,SERC Spartina,12-16 cm,14,201Hg,,10/19/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,100,2.27,,ng/gdw,,,97%
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM280,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,36.85,,,"A, m-1",1,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM280,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,36.97,,,"A, m-1",1,analytical rep,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM440,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,4.56,,,"A, m-1",1,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM440,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,4.61,,,"A, m-1",1,analytical rep,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,DOC,05/03/16,S:\MicrobialEcology\Analytical  Data\DOC\DOC 2016\[2016_0502 NPOC CM15 Marsh Survey.xlsx]DB_DOC,9.34,0.14,,mg/L,,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Br,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,178,14.11,,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Cl,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,153200,37.78,,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-F,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,6.1,8.171,<,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-NO2,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,6.77,6.77,<,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-NO3,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,9.99,9.99,<,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-PO4,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,10.54,10.54,<,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-SO4,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,6591,15.03,,µM,10,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S-R,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,1.09,,,unitless,1,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S-R,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,1.09,,,unitless,1,analytical rep,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S275-295,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S275-295,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,analytical rep,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S300-700,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S300-700,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,analytical rep,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S350-400,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,,
CM15-1529,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S350-400,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,analytical rep,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM280,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,44.76,,,"A, m-1",1,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM440,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,9.91,,,"A, m-1",1,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,DOC,05/03/16,S:\MicrobialEcology\Analytical  Data\DOC\DOC 2016\[2016_0502 NPOC CM15 Marsh Survey.xlsx]DB_DOC,8.89,0.14,,mg/L,,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Br,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,153,14.11,,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Cl,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,134600,37.78,,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-F,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,3.72,8.171,<,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-NO2,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,6.77,6.77,<,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-NO3,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,9.99,9.99,<,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-PO4,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,10.54,10.54,<,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-SO4,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,5514,15.03,,µM,10,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S-R,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,1.45,,,unitless,1,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S275-295,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S300-700,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,,
CM15-1530,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S350-400,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,0.01,,,"Slope, nm-1",1,,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM280,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,29.98,,,"A, m-1",1,,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/2015,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM440,10/20/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\[2015_1020 CDOM SERC Spartina Mudflat.xlsx]Slopes,3.21,,,"A, m-1",1,,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,DOC,05/03/16,S:\MicrobialEcology\Analytical  Data\DOC\DOC 2016\[2016_0502 NPOC CM15 Marsh Survey.xlsx]DB_DOC,8.09,0.14,,mg/L,,,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Br,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,148,14.11,,µM,10,,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Br,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,146,14.11,,µM,10,analytical replicate,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Cl,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,126100,37.78,,µM,10,,
CM15-1531,SERC Mudflat,0-4 cm,2,,,10/20/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Cl,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,126600,37.78,,µM,10,analytical replicate,
